"";"leto";"spol";"starostne.skupine";"izobrazba";"stevilo.umrlih.izobrazba";"stan";"stevilo.umrlih.stan"
"3169";2015;"M";"45-49";"OS";"63";"samski/a";114
"3170";2015;"M";"45-49";"OS";"63";"razvezan/a";19
"3171";2015;"M";"45-49";"OS";"63";"porocen/a";74
"3172";2015;"M";"45-49";"OS";"63";"vdovec/vdova";1
"3173";2015;"M";"45-49";"SS";"113";"samski/a";114
"3174";2015;"M";"45-49";"SS";"113";"razvezan/a";19
"3175";2015;"M";"45-49";"SS";"113";"porocen/a";74
"3176";2015;"M";"45-49";"SS";"113";"vdovec/vdova";1
"3177";2015;"M";"45-49";"VS";"17";"samski/a";114
"3178";2015;"M";"45-49";"VS";"17";"razvezan/a";19
"3179";2015;"M";"45-49";"VS";"17";"porocen/a";74
"3180";2015;"M";"45-49";"VS";"17";"vdovec/vdova";1
"3181";2015;"M";"45-49";"neznano";"0";"samski/a";114
"3182";2015;"M";"45-49";"neznano";"0";"razvezan/a";19
"3183";2015;"M";"45-49";"neznano";"0";"porocen/a";74
"3184";2015;"M";"45-49";"neznano";"0";"vdovec/vdova";1
"3185";2015;"M";"50-54";"brez";"12";"razvezan/a";61
"3186";2015;"M";"50-54";"brez";"12";"porocen/a";155
"3187";2015;"M";"50-54";"brez";"12";"samski/a";186
"3188";2015;"M";"50-54";"brez";"12";"vdovec/vdova";4
"3189";2015;"M";"50-54";"OS";"109";"razvezan/a";61
"3190";2015;"M";"50-54";"OS";"109";"porocen/a";155
"3191";2015;"M";"50-54";"OS";"109";"samski/a";186
"3192";2015;"M";"50-54";"OS";"109";"vdovec/vdova";4
"3193";2015;"M";"50-54";"SS";"255";"razvezan/a";61
"3194";2015;"M";"50-54";"SS";"255";"porocen/a";155
"3195";2015;"M";"50-54";"SS";"255";"samski/a";186
"3196";2015;"M";"50-54";"SS";"255";"vdovec/vdova";4
"3197";2015;"M";"50-54";"VS";"30";"razvezan/a";61
"3198";2015;"M";"50-54";"VS";"30";"porocen/a";155
"3199";2015;"M";"50-54";"VS";"30";"samski/a";186
"3200";2015;"M";"50-54";"VS";"30";"vdovec/vdova";4
"3201";2015;"M";"50-54";"neznano";"0";"razvezan/a";61
"3202";2015;"M";"50-54";"neznano";"0";"porocen/a";155
"3203";2015;"M";"50-54";"neznano";"0";"samski/a";186
"3204";2015;"M";"50-54";"neznano";"0";"vdovec/vdova";4
"3205";2015;"M";"55-59";"brez";"36";"vdovec/vdova";16
"3206";2015;"M";"55-59";"brez";"36";"razvezan/a";108
"3207";2015;"M";"55-59";"brez";"36";"porocen/a";286
"3208";2015;"M";"55-59";"brez";"36";"samski/a";212
"3209";2015;"M";"55-59";"OS";"175";"vdovec/vdova";16
"3210";2015;"M";"55-59";"OS";"175";"razvezan/a";108
"3211";2015;"M";"55-59";"OS";"175";"porocen/a";286
"3212";2015;"M";"55-59";"OS";"175";"samski/a";212
"3213";2015;"M";"55-59";"SS";"360";"vdovec/vdova";16
"3214";2015;"M";"55-59";"SS";"360";"razvezan/a";108
"3215";2015;"M";"55-59";"SS";"360";"porocen/a";286
"3216";2015;"M";"55-59";"SS";"360";"samski/a";212
"3217";2015;"M";"55-59";"VS";"51";"vdovec/vdova";16
"3218";2015;"M";"55-59";"VS";"51";"razvezan/a";108
"3219";2015;"M";"55-59";"VS";"51";"porocen/a";286
"3220";2015;"M";"55-59";"VS";"51";"samski/a";212
"3221";2015;"M";"55-59";"neznano";"0";"vdovec/vdova";16
"3222";2015;"M";"55-59";"neznano";"0";"razvezan/a";108
"3223";2015;"M";"55-59";"neznano";"0";"porocen/a";286
"3224";2015;"M";"55-59";"neznano";"0";"samski/a";212
"3225";2015;"M";"60-64";"brez";"66";"razvezan/a";148
"3226";2015;"M";"60-64";"brez";"66";"vdovec/vdova";48
"3227";2015;"M";"60-64";"brez";"66";"samski/a";213
"3228";2015;"M";"60-64";"brez";"66";"porocen/a";528
"3229";2015;"M";"60-64";"OS";"267";"razvezan/a";148
"3230";2015;"M";"60-64";"OS";"267";"vdovec/vdova";48
"3231";2015;"M";"60-64";"OS";"267";"samski/a";213
"3232";2015;"M";"60-64";"OS";"267";"porocen/a";528
"3233";2015;"M";"60-64";"SS";"510";"razvezan/a";148
"3234";2015;"M";"60-64";"SS";"510";"vdovec/vdova";48
"3235";2015;"M";"60-64";"SS";"510";"samski/a";213
"3236";2015;"M";"60-64";"SS";"510";"porocen/a";528
"3237";2015;"M";"60-64";"VS";"94";"razvezan/a";148
"3238";2015;"M";"60-64";"VS";"94";"vdovec/vdova";48
"3239";2015;"M";"60-64";"VS";"94";"samski/a";213
"3240";2015;"M";"60-64";"VS";"94";"porocen/a";528
"3241";2015;"M";"60-64";"neznano";"0";"razvezan/a";148
"3242";2015;"M";"60-64";"neznano";"0";"vdovec/vdova";48
"3243";2015;"M";"60-64";"neznano";"0";"samski/a";213
"3244";2015;"M";"60-64";"neznano";"0";"porocen/a";528
"3245";2015;"M";"65-69";"brez";"69";"vdovec/vdova";67
"3246";2015;"M";"65-69";"brez";"69";"porocen/a";605
"3247";2015;"M";"65-69";"brez";"69";"razvezan/a";135
"3248";2015;"M";"65-69";"brez";"69";"samski/a";160
"3249";2015;"M";"65-69";"OS";"230";"vdovec/vdova";67
"3250";2015;"M";"65-69";"OS";"230";"porocen/a";605
"3251";2015;"M";"65-69";"OS";"230";"razvezan/a";135
"3252";2015;"M";"65-69";"OS";"230";"samski/a";160
"3253";2015;"M";"65-69";"SS";"566";"vdovec/vdova";67
"3254";2015;"M";"65-69";"SS";"566";"porocen/a";605
"3255";2015;"M";"65-69";"SS";"566";"razvezan/a";135
"3256";2015;"M";"65-69";"SS";"566";"samski/a";160
"3257";2015;"M";"65-69";"VS";"102";"vdovec/vdova";67
"3258";2015;"M";"65-69";"VS";"102";"porocen/a";605
"3259";2015;"M";"65-69";"VS";"102";"razvezan/a";135
"3260";2015;"M";"65-69";"VS";"102";"samski/a";160
"3261";2015;"M";"65-69";"neznano";"0";"vdovec/vdova";67
"3262";2015;"M";"65-69";"neznano";"0";"porocen/a";605
"3263";2015;"M";"65-69";"neznano";"0";"razvezan/a";135
"3264";2015;"M";"65-69";"neznano";"0";"samski/a";160
"3265";2015;"M";"70-74";"brez";"96";"samski/a";145
"3266";2015;"M";"70-74";"brez";"96";"porocen/a";797
"3267";2015;"M";"70-74";"brez";"96";"vdovec/vdova";138
"3268";2015;"M";"70-74";"brez";"96";"razvezan/a";117
"3269";2015;"M";"70-74";"OS";"281";"samski/a";145
"3270";2015;"M";"70-74";"OS";"281";"porocen/a";797
"3271";2015;"M";"70-74";"OS";"281";"vdovec/vdova";138
"3272";2015;"M";"70-74";"OS";"281";"razvezan/a";117
"3273";2015;"M";"70-74";"SS";"701";"samski/a";145
"3274";2015;"M";"70-74";"SS";"701";"porocen/a";797
"3275";2015;"M";"70-74";"SS";"701";"vdovec/vdova";138
"3276";2015;"M";"70-74";"SS";"701";"razvezan/a";117
"3277";2015;"M";"70-74";"VS";"119";"samski/a";145
"3278";2015;"M";"70-74";"VS";"119";"porocen/a";797
"3279";2015;"M";"70-74";"VS";"119";"vdovec/vdova";138
"3280";2015;"M";"70-74";"VS";"119";"razvezan/a";117
"3281";2015;"M";"70-74";"neznano";"0";"samski/a";145
"3282";2015;"M";"70-74";"neznano";"0";"porocen/a";797
"3283";2015;"M";"70-74";"neznano";"0";"vdovec/vdova";138
"3284";2015;"M";"70-74";"neznano";"0";"razvezan/a";117
"3285";2015;"M";"75-79";"brez";"167";"vdovec/vdova";235
"3286";2015;"M";"75-79";"brez";"167";"porocen/a";983
"3287";2015;"M";"75-79";"brez";"167";"razvezan/a";101
"3288";2015;"M";"75-79";"brez";"167";"samski/a";102
"3289";2015;"M";"75-79";"OS";"353";"vdovec/vdova";235
"3290";2015;"M";"75-79";"OS";"353";"porocen/a";983
"3291";2015;"M";"75-79";"OS";"353";"razvezan/a";101
"3292";2015;"M";"75-79";"OS";"353";"samski/a";102
"3293";2015;"M";"75-79";"SS";"753";"vdovec/vdova";235
"3294";2015;"M";"75-79";"SS";"753";"porocen/a";983
"3295";2015;"M";"75-79";"SS";"753";"razvezan/a";101
"3296";2015;"M";"75-79";"SS";"753";"samski/a";102
"3297";2015;"M";"75-79";"VS";"148";"vdovec/vdova";235
"3298";2015;"M";"75-79";"VS";"148";"porocen/a";983
"3299";2015;"M";"75-79";"VS";"148";"razvezan/a";101
"3300";2015;"M";"75-79";"VS";"148";"samski/a";102
"3301";2015;"M";"75-79";"neznano";"0";"vdovec/vdova";235
"3302";2015;"M";"75-79";"neznano";"0";"porocen/a";983
"3303";2015;"M";"75-79";"neznano";"0";"razvezan/a";101
"3304";2015;"M";"75-79";"neznano";"0";"samski/a";102
"3305";2015;"M";"80-84";"brez";"236";"samski/a";84
"3306";2015;"M";"80-84";"brez";"236";"porocen/a";1067
"3307";2015;"M";"80-84";"brez";"236";"razvezan/a";67
"3308";2015;"M";"80-84";"brez";"236";"vdovec/vdova";457
"3309";2015;"M";"80-84";"OS";"388";"samski/a";84
"3310";2015;"M";"80-84";"OS";"388";"porocen/a";1067
"3311";2015;"M";"80-84";"OS";"388";"razvezan/a";67
"3312";2015;"M";"80-84";"OS";"388";"vdovec/vdova";457
"3313";2015;"M";"80-84";"SS";"861";"samski/a";84
"3314";2015;"M";"80-84";"SS";"861";"porocen/a";1067
"3315";2015;"M";"80-84";"SS";"861";"razvezan/a";67
"3316";2015;"M";"80-84";"SS";"861";"vdovec/vdova";457
"3317";2015;"M";"80-84";"VS";"190";"samski/a";84
"3318";2015;"M";"80-84";"VS";"190";"porocen/a";1067
"3319";2015;"M";"80-84";"VS";"190";"razvezan/a";67
"3320";2015;"M";"80-84";"VS";"190";"vdovec/vdova";457
"3321";2015;"M";"80-84";"neznano";"0";"samski/a";84
"3322";2015;"M";"80-84";"neznano";"0";"porocen/a";1067
"3323";2015;"M";"80-84";"neznano";"0";"razvezan/a";67
"3324";2015;"M";"80-84";"neznano";"0";"vdovec/vdova";457
"3325";2015;"M";"85+";"brez";"271";"vdovec/vdova";816
"3326";2015;"M";"85+";"brez";"271";"samski/a";79
"3327";2015;"M";"85+";"brez";"271";"porocen/a";936
"3328";2015;"M";"85+";"brez";"271";"razvezan/a";58
"3329";2015;"M";"85+";"OS";"476";"vdovec/vdova";816
"3330";2015;"M";"85+";"OS";"476";"samski/a";79
"3331";2015;"M";"85+";"OS";"476";"porocen/a";936
"3332";2015;"M";"85+";"OS";"476";"razvezan/a";58
"3333";2015;"M";"85+";"SS";"849";"vdovec/vdova";816
"3334";2015;"M";"85+";"SS";"849";"samski/a";79
"3335";2015;"M";"85+";"SS";"849";"porocen/a";936
"3336";2015;"M";"85+";"SS";"849";"razvezan/a";58
"3337";2015;"M";"85+";"VS";"293";"vdovec/vdova";816
"3338";2015;"M";"85+";"VS";"293";"samski/a";79
"3339";2015;"M";"85+";"VS";"293";"porocen/a";936
"3340";2015;"M";"85+";"VS";"293";"razvezan/a";58
"3341";2015;"M";"85+";"neznano";"0";"vdovec/vdova";816
"3342";2015;"M";"85+";"neznano";"0";"samski/a";79
"3343";2015;"M";"85+";"neznano";"0";"porocen/a";936
"3344";2015;"M";"85+";"neznano";"0";"razvezan/a";58
"3345";2015;"Z";"0-15";"ni.podatka";"ni.podatka";"porocen/a";0
"3346";2015;"Z";"0-15";"ni.podatka";"ni.podatka";"samski/a";26
"3347";2015;"Z";"0-15";"ni.podatka";"ni.podatka";"razvezan/a";0
"3348";2015;"Z";"0-15";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"3349";2015;"Z";"15-19";"brez";"0";"porocen/a";0
"3350";2015;"Z";"15-19";"brez";"0";"samski/a";6
"3351";2015;"Z";"15-19";"brez";"0";"vdovec/vdova";0
"3352";2015;"Z";"15-19";"brez";"0";"razvezan/a";0
"3353";2015;"Z";"15-19";"OS";"6";"porocen/a";0
"3354";2015;"Z";"15-19";"OS";"6";"samski/a";6
"3355";2015;"Z";"15-19";"OS";"6";"vdovec/vdova";0
"3356";2015;"Z";"15-19";"OS";"6";"razvezan/a";0
"3357";2015;"Z";"15-19";"SS";"0";"porocen/a";0
"3358";2015;"Z";"15-19";"SS";"0";"samski/a";6
"3359";2015;"Z";"15-19";"SS";"0";"vdovec/vdova";0
"3360";2015;"Z";"15-19";"SS";"0";"razvezan/a";0
"3361";2015;"Z";"15-19";"VS";"0";"porocen/a";0
"3362";2015;"Z";"15-19";"VS";"0";"samski/a";6
"3363";2015;"Z";"15-19";"VS";"0";"vdovec/vdova";0
"3364";2015;"Z";"15-19";"VS";"0";"razvezan/a";0
"3365";2015;"Z";"15-19";"neznano";"0";"porocen/a";0
"3366";2015;"Z";"15-19";"neznano";"0";"samski/a";6
"3367";2015;"Z";"15-19";"neznano";"0";"vdovec/vdova";0
"3368";2015;"Z";"15-19";"neznano";"0";"razvezan/a";0
"3369";2015;"Z";"20-24";"brez";"2";"samski/a";14
"3370";2015;"Z";"20-24";"brez";"2";"porocen/a";0
"3371";2015;"Z";"20-24";"brez";"2";"vdovec/vdova";0
"3372";2015;"Z";"20-24";"brez";"2";"razvezan/a";0
"3373";2015;"Z";"20-24";"OS";"1";"samski/a";14
"3374";2015;"Z";"20-24";"OS";"1";"porocen/a";0
"3375";2015;"Z";"20-24";"OS";"1";"vdovec/vdova";0
"3376";2015;"Z";"20-24";"OS";"1";"razvezan/a";0
"3377";2015;"Z";"20-24";"SS";"9";"samski/a";14
"3378";2015;"Z";"20-24";"SS";"9";"porocen/a";0
"3379";2015;"Z";"20-24";"SS";"9";"vdovec/vdova";0
"3380";2015;"Z";"20-24";"SS";"9";"razvezan/a";0
"3381";2015;"Z";"20-24";"VS";"2";"samski/a";14
"3382";2015;"Z";"20-24";"VS";"2";"porocen/a";0
"3383";2015;"Z";"20-24";"VS";"2";"vdovec/vdova";0
"3384";2015;"Z";"20-24";"VS";"2";"razvezan/a";0
"3385";2015;"Z";"20-24";"neznano";"0";"samski/a";14
"3386";2015;"Z";"20-24";"neznano";"0";"porocen/a";0
"3387";2015;"Z";"20-24";"neznano";"0";"vdovec/vdova";0
"3388";2015;"Z";"20-24";"neznano";"0";"razvezan/a";0
"3389";2015;"Z";"25-29";"brez";"1";"porocen/a";0
"3390";2015;"Z";"25-29";"brez";"1";"samski/a";8
"3391";2015;"Z";"25-29";"brez";"1";"razvezan/a";0
"3392";2015;"Z";"25-29";"brez";"1";"vdovec/vdova";0
"3393";2015;"Z";"25-29";"OS";"1";"porocen/a";0
"3394";2015;"Z";"25-29";"OS";"1";"samski/a";8
"3395";2015;"Z";"25-29";"OS";"1";"razvezan/a";0
"3396";2015;"Z";"25-29";"OS";"1";"vdovec/vdova";0
"3397";2015;"Z";"25-29";"SS";"2";"porocen/a";0
"3398";2015;"Z";"25-29";"SS";"2";"samski/a";8
"3399";2015;"Z";"25-29";"SS";"2";"razvezan/a";0
"3400";2015;"Z";"25-29";"SS";"2";"vdovec/vdova";0
"3401";2015;"Z";"25-29";"VS";"4";"porocen/a";0
"3402";2015;"Z";"25-29";"VS";"4";"samski/a";8
"3403";2015;"Z";"25-29";"VS";"4";"razvezan/a";0
"3404";2015;"Z";"25-29";"VS";"4";"vdovec/vdova";0
"3405";2015;"Z";"25-29";"neznano";"0";"porocen/a";0
"3406";2015;"Z";"25-29";"neznano";"0";"samski/a";8
"3407";2015;"Z";"25-29";"neznano";"0";"razvezan/a";0
"3408";2015;"Z";"25-29";"neznano";"0";"vdovec/vdova";0
"3409";2015;"Z";"30-34";"brez";"3";"razvezan/a";1
"3410";2015;"Z";"30-34";"brez";"3";"porocen/a";6
"3411";2015;"Z";"30-34";"brez";"3";"vdovec/vdova";0
"3412";2015;"Z";"30-34";"brez";"3";"samski/a";20
"3413";2015;"Z";"30-34";"OS";"2";"razvezan/a";1
"3414";2015;"Z";"30-34";"OS";"2";"porocen/a";6
"3415";2015;"Z";"30-34";"OS";"2";"vdovec/vdova";0
"3416";2015;"Z";"30-34";"OS";"2";"samski/a";20
"3417";2015;"Z";"30-34";"SS";"12";"razvezan/a";1
"3418";2015;"Z";"30-34";"SS";"12";"porocen/a";6
"3419";2015;"Z";"30-34";"SS";"12";"vdovec/vdova";0
"3420";2015;"Z";"30-34";"SS";"12";"samski/a";20
"3421";2015;"Z";"30-34";"VS";"10";"razvezan/a";1
"3422";2015;"Z";"30-34";"VS";"10";"porocen/a";6
"3423";2015;"Z";"30-34";"VS";"10";"vdovec/vdova";0
"3424";2015;"Z";"30-34";"VS";"10";"samski/a";20
"3425";2015;"Z";"30-34";"neznano";"0";"razvezan/a";1
"3426";2015;"Z";"30-34";"neznano";"0";"porocen/a";6
"3427";2015;"Z";"30-34";"neznano";"0";"vdovec/vdova";0
"3428";2015;"Z";"30-34";"neznano";"0";"samski/a";20
"3429";2015;"Z";"35-39";"brez";"0";"samski/a";18
"3430";2015;"Z";"35-39";"brez";"0";"porocen/a";16
"3431";2015;"Z";"35-39";"brez";"0";"vdovec/vdova";0
"3432";2015;"Z";"35-39";"brez";"0";"razvezan/a";1
"3433";2015;"Z";"35-39";"OS";"5";"samski/a";18
"3434";2015;"Z";"35-39";"OS";"5";"porocen/a";16
"3435";2015;"Z";"35-39";"OS";"5";"vdovec/vdova";0
"3436";2015;"Z";"35-39";"OS";"5";"razvezan/a";1
"3437";2015;"Z";"35-39";"SS";"21";"samski/a";18
"3438";2015;"Z";"35-39";"SS";"21";"porocen/a";16
"3439";2015;"Z";"35-39";"SS";"21";"vdovec/vdova";0
"3440";2015;"Z";"35-39";"SS";"21";"razvezan/a";1
"3441";2015;"Z";"35-39";"VS";"9";"samski/a";18
"3442";2015;"Z";"35-39";"VS";"9";"porocen/a";16
"3443";2015;"Z";"35-39";"VS";"9";"vdovec/vdova";0
"3444";2015;"Z";"35-39";"VS";"9";"razvezan/a";1
"3445";2015;"Z";"35-39";"neznano";"0";"samski/a";18
"3446";2015;"Z";"35-39";"neznano";"0";"porocen/a";16
"3447";2015;"Z";"35-39";"neznano";"0";"vdovec/vdova";0
"3448";2015;"Z";"35-39";"neznano";"0";"razvezan/a";1
"3449";2015;"Z";"40-44";"brez";"4";"razvezan/a";12
"3450";2015;"Z";"40-44";"brez";"4";"vdovec/vdova";2
"3451";2015;"Z";"40-44";"brez";"4";"samski/a";21
"3452";2015;"Z";"40-44";"brez";"4";"porocen/a";17
"3453";2015;"Z";"40-44";"OS";"11";"razvezan/a";12
"3454";2015;"Z";"40-44";"OS";"11";"vdovec/vdova";2
"3455";2015;"Z";"40-44";"OS";"11";"samski/a";21
"3456";2015;"Z";"40-44";"OS";"11";"porocen/a";17
"3457";2015;"Z";"40-44";"SS";"27";"razvezan/a";12
"3458";2015;"Z";"40-44";"SS";"27";"vdovec/vdova";2
"3459";2015;"Z";"40-44";"SS";"27";"samski/a";21
"3460";2015;"Z";"40-44";"SS";"27";"porocen/a";17
"3461";2015;"Z";"40-44";"VS";"10";"razvezan/a";12
"3462";2015;"Z";"40-44";"VS";"10";"vdovec/vdova";2
"3463";2015;"Z";"40-44";"VS";"10";"samski/a";21
"3464";2015;"Z";"40-44";"VS";"10";"porocen/a";17
"3465";2015;"Z";"40-44";"neznano";"0";"razvezan/a";12
"3466";2015;"Z";"40-44";"neznano";"0";"vdovec/vdova";2
"3467";2015;"Z";"40-44";"neznano";"0";"samski/a";21
"3468";2015;"Z";"40-44";"neznano";"0";"porocen/a";17
"3469";2015;"Z";"45-49";"brez";"5";"samski/a";45
"3470";2015;"Z";"45-49";"brez";"5";"vdovec/vdova";1
"3471";2015;"Z";"45-49";"brez";"5";"razvezan/a";16
"3472";2015;"Z";"45-49";"brez";"5";"porocen/a";44
"3473";2015;"Z";"45-49";"OS";"26";"samski/a";45
"3474";2015;"Z";"45-49";"OS";"26";"vdovec/vdova";1
"3475";2015;"Z";"45-49";"OS";"26";"razvezan/a";16
"3476";2015;"Z";"45-49";"OS";"26";"porocen/a";44
"3477";2015;"Z";"45-49";"SS";"50";"samski/a";45
"3478";2015;"Z";"45-49";"SS";"50";"vdovec/vdova";1
"3479";2015;"Z";"45-49";"SS";"50";"razvezan/a";16
"3480";2015;"Z";"45-49";"SS";"50";"porocen/a";44
"3481";2015;"Z";"45-49";"VS";"25";"samski/a";45
"3482";2015;"Z";"45-49";"VS";"25";"vdovec/vdova";1
"3483";2015;"Z";"45-49";"VS";"25";"razvezan/a";16
"3484";2015;"Z";"45-49";"VS";"25";"porocen/a";44
"3485";2015;"Z";"45-49";"neznano";"0";"samski/a";45
"3486";2015;"Z";"45-49";"neznano";"0";"vdovec/vdova";1
"3487";2015;"Z";"45-49";"neznano";"0";"razvezan/a";16
"3488";2015;"Z";"45-49";"neznano";"0";"porocen/a";44
"3489";2015;"Z";"50-54";"brez";"11";"vdovec/vdova";9
"3490";2015;"Z";"50-54";"brez";"11";"razvezan/a";30
"3491";2015;"Z";"50-54";"brez";"11";"samski/a";33
"3492";2015;"Z";"50-54";"brez";"11";"porocen/a";99
"3493";2015;"Z";"50-54";"OS";"49";"vdovec/vdova";9
"3494";2015;"Z";"50-54";"OS";"49";"razvezan/a";30
"3495";2015;"Z";"50-54";"OS";"49";"samski/a";33
"3496";2015;"Z";"50-54";"OS";"49";"porocen/a";99
"3497";2015;"Z";"50-54";"SS";"83";"vdovec/vdova";9
"3498";2015;"Z";"50-54";"SS";"83";"razvezan/a";30
"3499";2015;"Z";"50-54";"SS";"83";"samski/a";33
"3500";2015;"Z";"50-54";"SS";"83";"porocen/a";99
"3501";2015;"Z";"50-54";"VS";"28";"vdovec/vdova";9
"3502";2015;"Z";"50-54";"VS";"28";"razvezan/a";30
"3503";2015;"Z";"50-54";"VS";"28";"samski/a";33
"3504";2015;"Z";"50-54";"VS";"28";"porocen/a";99
"3505";2015;"Z";"50-54";"neznano";"0";"vdovec/vdova";9
"3506";2015;"Z";"50-54";"neznano";"0";"razvezan/a";30
"3507";2015;"Z";"50-54";"neznano";"0";"samski/a";33
"3508";2015;"Z";"50-54";"neznano";"0";"porocen/a";99
"3509";2015;"Z";"55-59";"brez";"14";"samski/a";35
"3510";2015;"Z";"55-59";"brez";"14";"vdovec/vdova";34
"3511";2015;"Z";"55-59";"brez";"14";"razvezan/a";54
"3512";2015;"Z";"55-59";"brez";"14";"porocen/a";139
"3513";2015;"Z";"55-59";"OS";"100";"samski/a";35
"3514";2015;"Z";"55-59";"OS";"100";"vdovec/vdova";34
"3515";2015;"Z";"55-59";"OS";"100";"razvezan/a";54
"3516";2015;"Z";"55-59";"OS";"100";"porocen/a";139
"3517";2015;"Z";"55-59";"SS";"111";"samski/a";35
"3518";2015;"Z";"55-59";"SS";"111";"vdovec/vdova";34
"3519";2015;"Z";"55-59";"SS";"111";"razvezan/a";54
"3520";2015;"Z";"55-59";"SS";"111";"porocen/a";139
"3521";2015;"Z";"55-59";"VS";"37";"samski/a";35
"3522";2015;"Z";"55-59";"VS";"37";"vdovec/vdova";34
"3523";2015;"Z";"55-59";"VS";"37";"razvezan/a";54
"3524";2015;"Z";"55-59";"VS";"37";"porocen/a";139
"3525";2015;"Z";"55-59";"neznano";"0";"samski/a";35
"3526";2015;"Z";"55-59";"neznano";"0";"vdovec/vdova";34
"3527";2015;"Z";"55-59";"neznano";"0";"razvezan/a";54
"3528";2015;"Z";"55-59";"neznano";"0";"porocen/a";139
"3529";2015;"Z";"60-64";"brez";"30";"razvezan/a";82
"3530";2015;"Z";"60-64";"brez";"30";"porocen/a";203
"3531";2015;"Z";"60-64";"brez";"30";"vdovec/vdova";84
"3532";2015;"Z";"60-64";"brez";"30";"samski/a";51
"3533";2015;"Z";"60-64";"OS";"165";"razvezan/a";82
"3534";2015;"Z";"60-64";"OS";"165";"porocen/a";203
"3535";2015;"Z";"60-64";"OS";"165";"vdovec/vdova";84
"3536";2015;"Z";"60-64";"OS";"165";"samski/a";51
"3537";2015;"Z";"60-64";"SS";"183";"razvezan/a";82
"3538";2015;"Z";"60-64";"SS";"183";"porocen/a";203
"3539";2015;"Z";"60-64";"SS";"183";"vdovec/vdova";84
"3540";2015;"Z";"60-64";"SS";"183";"samski/a";51
"3541";2015;"Z";"60-64";"VS";"42";"razvezan/a";82
"3542";2015;"Z";"60-64";"VS";"42";"porocen/a";203
"3543";2015;"Z";"60-64";"VS";"42";"vdovec/vdova";84
"3544";2015;"Z";"60-64";"VS";"42";"samski/a";51
"3545";2015;"Z";"60-64";"neznano";"0";"razvezan/a";82
"3546";2015;"Z";"60-64";"neznano";"0";"porocen/a";203
"3547";2015;"Z";"60-64";"neznano";"0";"vdovec/vdova";84
"3548";2015;"Z";"60-64";"neznano";"0";"samski/a";51
"3549";2015;"Z";"65-69";"brez";"52";"vdovec/vdova";118
"3550";2015;"Z";"65-69";"brez";"52";"razvezan/a";75
"3551";2015;"Z";"65-69";"brez";"52";"samski/a";67
"3552";2015;"Z";"65-69";"brez";"52";"porocen/a";274
"3553";2015;"Z";"65-69";"OS";"218";"vdovec/vdova";118
"3554";2015;"Z";"65-69";"OS";"218";"razvezan/a";75
"3555";2015;"Z";"65-69";"OS";"218";"samski/a";67
"3556";2015;"Z";"65-69";"OS";"218";"porocen/a";274
"3557";2015;"Z";"65-69";"SS";"214";"vdovec/vdova";118
"3558";2015;"Z";"65-69";"SS";"214";"razvezan/a";75
"3559";2015;"Z";"65-69";"SS";"214";"samski/a";67
"3560";2015;"Z";"65-69";"SS";"214";"porocen/a";274
"3561";2015;"Z";"65-69";"VS";"50";"vdovec/vdova";118
"3562";2015;"Z";"65-69";"VS";"50";"razvezan/a";75
"3563";2015;"Z";"65-69";"VS";"50";"samski/a";67
"3564";2015;"Z";"65-69";"VS";"50";"porocen/a";274
"3565";2015;"Z";"65-69";"neznano";"0";"vdovec/vdova";118
"3566";2015;"Z";"65-69";"neznano";"0";"razvezan/a";75
"3567";2015;"Z";"65-69";"neznano";"0";"samski/a";67
"3568";2015;"Z";"65-69";"neznano";"0";"porocen/a";274
"3569";2015;"Z";"70-74";"brez";"85";"samski/a";47
"3570";2015;"Z";"70-74";"brez";"85";"porocen/a";288
"3571";2015;"Z";"70-74";"brez";"85";"vdovec/vdova";276
"3572";2015;"Z";"70-74";"brez";"85";"razvezan/a";87
"3573";2015;"Z";"70-74";"OS";"318";"samski/a";47
"3574";2015;"Z";"70-74";"OS";"318";"porocen/a";288
"3575";2015;"Z";"70-74";"OS";"318";"vdovec/vdova";276
"3576";2015;"Z";"70-74";"OS";"318";"razvezan/a";87
"3577";2015;"Z";"70-74";"SS";"237";"samski/a";47
"3578";2015;"Z";"70-74";"SS";"237";"porocen/a";288
"3579";2015;"Z";"70-74";"SS";"237";"vdovec/vdova";276
"3580";2015;"Z";"70-74";"SS";"237";"razvezan/a";87
"3581";2015;"Z";"70-74";"VS";"58";"samski/a";47
"3582";2015;"Z";"70-74";"VS";"58";"porocen/a";288
"3583";2015;"Z";"70-74";"VS";"58";"vdovec/vdova";276
"3584";2015;"Z";"70-74";"VS";"58";"razvezan/a";87
"3585";2015;"Z";"70-74";"neznano";"0";"samski/a";47
"3586";2015;"Z";"70-74";"neznano";"0";"porocen/a";288
"3587";2015;"Z";"70-74";"neznano";"0";"vdovec/vdova";276
"3588";2015;"Z";"70-74";"neznano";"0";"razvezan/a";87
"3589";2015;"Z";"75-79";"brez";"225";"vdovec/vdova";600
"3590";2015;"Z";"75-79";"brez";"225";"razvezan/a";123
"3591";2015;"Z";"75-79";"brez";"225";"samski/a";78
"3592";2015;"Z";"75-79";"brez";"225";"porocen/a";331
"3593";2015;"Z";"75-79";"OS";"556";"vdovec/vdova";600
"3594";2015;"Z";"75-79";"OS";"556";"razvezan/a";123
"3595";2015;"Z";"75-79";"OS";"556";"samski/a";78
